timestep,x,y,yaw,velocity
2.019986,0.039899,0.000000,0.000000,0.321965
2.023987,0.039899,0.000000,0.000000,0.321965
2.027984,0.043161,0.000000,0.000000,0.330430
2.031981,0.043161,0.000000,0.000000,0.330430
2.036188,0.046506,0.000000,0.000000,0.338493
2.044200,0.046506,0.000000,0.000000,0.338493
2.047982,0.049929,0.000000,0.000000,0.346173
2.051986,0.049929,0.000000,0.000000,0.346173
2.056191,0.053427,0.000000,0.000000,0.353487
2.059984,0.053427,0.000000,0.000000,0.353487
2.063984,0.053427,0.000000,0.000000,0.353487
2.067982,0.056997,0.000000,0.000000,0.360454
2.071985,0.056997,0.000000,0.000000,0.360454
2.076190,0.060635,0.000000,0.000000,0.367090
2.079987,0.060635,0.000000,0.000000,0.367090
2.087442,0.064337,0.000000,0.000000,0.373409
2.087983,0.064337,0.000000,0.000000,0.373409
2.091986,0.064337,0.000000,0.000000,0.373409
2.096196,0.068101,0.000000,0.000000,0.379429
2.099988,0.068101,0.000000,0.000000,0.379429
2.103983,0.068101,0.000000,0.000000,0.379429
2.107983,0.071924,0.000000,0.000000,0.385162
2.115191,0.071924,0.000000,0.000000,0.385162
2.116187,0.075803,0.000000,0.000000,0.390623
2.119988,0.075803,0.000000,0.000000,0.390623
2.123982,0.075803,0.000000,0.000000,0.390623
2.127984,0.079735,0.000000,0.000000,0.395823
2.131998,0.079735,0.000000,0.000000,0.395823
2.136221,0.083718,0.000000,0.000000,0.400777
2.142195,0.083718,0.000000,0.000000,0.400777
2.143984,0.083718,0.000000,0.000000,0.400777
2.147985,0.087750,0.000000,0.000000,0.405495
2.151983,0.087750,0.000000,0.000000,0.405495
2.156193,0.091827,0.000000,0.000000,0.409989
2.161227,0.091827,0.000000,0.000000,0.409989
2.163983,0.091827,0.000000,0.000000,0.409989
2.167986,0.095949,0.000000,0.000000,0.414269
2.173195,0.095949,0.000000,0.000000,0.414269
2.176195,0.100112,0.000000,0.000000,0.418345
2.179984,0.100112,0.000000,0.000000,0.418345
2.185196,0.100112,0.000000,0.000000,0.418345
2.187982,0.104315,0.000000,0.000000,0.422228
2.191990,0.104315,0.000000,0.000000,0.422228
2.196337,0.108555,0.000000,0.000000,0.425926
2.201232,0.108555,0.000000,0.000000,0.425926
2.203984,0.108555,0.000000,0.000000,0.425926
2.207985,0.112832,0.000000,0.000000,0.429448
2.211981,0.112832,0.000000,0.000000,0.429448
2.216436,0.117143,0.000000,0.000000,0.432803
2.221212,0.117143,0.000000,0.000000,0.432803
2.223987,0.117143,0.000000,0.000000,0.432803
